EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 PP   : Sea level pressure in 0.1 hPa
30-34 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:16432 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   PP, Q_PP
  1825, 16432,19611101,10099,    0
  1825, 16432,19611102, 9987,    0
  1825, 16432,19611103,10118,    0
  1825, 16432,19611104,10214,    0
  1825, 16432,19611105,10159,    0
  1825, 16432,19611106,10060,    0
  1825, 16432,19611107, 9985,    0
  1825, 16432,19611108, 9876,    0
  1825, 16432,19611109, 9920,    0
  1825, 16432,19611110, 9993,    0
  1825, 16432,19611111,10117,    0
  1825, 16432,19611112,10204,    0
  1825, 16432,19611113,10291,    0
  1825, 16432,19611114,10294,    0
  1825, 16432,19611115,10251,    0
  1825, 16432,19611116,10205,    0
  1825, 16432,19611117,10222,    0
  1825, 16432,19611118,10235,    0
  1825, 16432,19611119,10269,    0
  1825, 16432,19611120,10319,    0
  1825, 16432,19611121,10266,    0
  1825, 16432,19611122,10108,    0
  1825, 16432,19611123,10011,    0
  1825, 16432,19611124,10013,    0
  1825, 16432,19611125, 9994,    0
  1825, 16432,19611126,10034,    0
  1825, 16432,19611127,10144,    0
  1825, 16432,19611128,10041,    0
  1825, 16432,19611129, 9946,    0
  1825, 16432,19611130, 9922,    0
  1825, 16432,19611201, 9917,    0
  1825, 16432,19611202, 9902,    0
  1825, 16432,19611203, 9987,    0
  1825, 16432,19611204, 9951,    0
  1825, 16432,19611205, 9840,    0
  1825, 16432,19611206,10095,    0
  1825, 16432,19611207,10181,    0
  1825, 16432,19611208,10102,    0
  1825, 16432,19611209, 9975,    0
  1825, 16432,19611210, 9930,    0
  1825, 16432,19611211, 9831,    0
  1825, 16432,19611212, 9987,    0
  1825, 16432,19611213,10071,    0
  1825, 16432,19611214,10213,    0
  1825, 16432,19611215,10237,    0
  1825, 16432,19611216,10279,    0
  1825, 16432,19611217,10362,    0
  1825, 16432,19611218,10408,    0
  1825, 16432,19611219,10426,    0
  1825, 16432,19611220,10382,    0
  1825, 16432,19611221,10294,    0
  1825, 16432,19611222,10211,    0
  1825, 16432,19611223,10219,    0
  1825, 16432,19611224,10152,    0
  1825, 16432,19611225,10105,    0
  1825, 16432,19611226,10138,    0
  1825, 16432,19611227,10084,    0
  1825, 16432,19611228, 9993,    0
  1825, 16432,19611229, 9992,    0
  1825, 16432,19611230, 9990,    0
  1825, 16432,19611231,10019,    0
  1825, 16432,19620101,10137,    0
  1825, 16432,19620102,10221,    0
  1825, 16432,19620103,10273,    0
  1825, 16432,19620104,10240,    0
  1825, 16432,19620105,10109,    0
  1825, 16432,19620106,10145,    0
  1825, 16432,19620107,10102,    0
  1825, 16432,19620108,10033,    0
  1825, 16432,19620109, 9841,    0
  1825, 16432,19620110, 9822,    0
  1825, 16432,19620111, 9626,    0
  1825, 16432,19620112, 9702,    0
  1825, 16432,19620113, 9785,    0
  1825, 16432,19620114, 9947,    0
  1825, 16432,19620115, 9944,    0
  1825, 16432,19620116, 9818,    0
  1825, 16432,19620117, 9783,    0
  1825, 16432,19620118, 9964,    0
  1825, 16432,19620119, 9922,    0
  1825, 16432,19620120,10058,    0
  1825, 16432,19620121, 9943,    0
  1825, 16432,19620122, 9843,    0
  1825, 16432,19620123, 9997,    0
  1825, 16432,19620124, 9990,    0
  1825, 16432,19620125,10102,    0
  1825, 16432,19620126,10176,    0
  1825, 16432,19620127,10281,    0
  1825, 16432,19620128,10328,    0
  1825, 16432,19620129,10307,    0
  1825, 16432,19620130,10241,    0
  1825, 16432,19620131,10058,    0
  1825, 16432,19620201,10131,    0
  1825, 16432,19620202,10216,    0
  1825, 16432,19620203,10105,    0
  1825, 16432,19620204,10063,    0
  1825, 16432,19620205,10067,    0
  1825, 16432,19620206,10037,    0
  1825, 16432,19620207, 9932,    0
  1825, 16432,19620208,10198,    0
  1825, 16432,19620209,10196,    0
  1825, 16432,19620210,10202,    0
  1825, 16432,19620211,10159,    0
  1825, 16432,19620212, 9916,    0
  1825, 16432,19620213,10042,    0
  1825, 16432,19620214,10235,    0
  1825, 16432,19620215,10122,    0
  1825, 16432,19620216, 9969,    0
  1825, 16432,19620217,10237,    0
  1825, 16432,19620218,10256,    0
  1825, 16432,19620219,10225,    0
  1825, 16432,19620220,10293,    0
  1825, 16432,19620221,10375,    0
  1825, 16432,19620222,10445,    0
  1825, 16432,19620223,10477,    0
  1825, 16432,19620224,10409,    0
  1825, 16432,19620225,10368,    0
  1825, 16432,19620226,10337,    0
  1825, 16432,19620227,10299,    0
  1825, 16432,19620228,10247,    0
  1825, 16432,19620301,10160,    0
  1825, 16432,19620302,10046,    0
  1825, 16432,19620303,10016,    0
  1825, 16432,19620304,10024,    0
  1825, 16432,19620305,10080,    0
  1825, 16432,19620306,10159,    0
  1825, 16432,19620307,10208,    0
  1825, 16432,19620308,10130,    0
  1825, 16432,19620309,10005,    0
  1825, 16432,19620310,10057,    0
  1825, 16432,19620311,10150,    0
  1825, 16432,19620312,10186,    0
  1825, 16432,19620313,10239,    0
  1825, 16432,19620314,10216,    0
  1825, 16432,19620315,10230,    0
  1825, 16432,19620316,10266,    0
  1825, 16432,19620317,10297,    0
  1825, 16432,19620318,10304,    0
  1825, 16432,19620319,10255,    0
  1825, 16432,19620320,10227,    0
  1825, 16432,19620321,10229,    0
  1825, 16432,19620322,10178,    0
  1825, 16432,19620323,10207,    0
  1825, 16432,19620324,10246,    0
  1825, 16432,19620325,10083,    0
  1825, 16432,19620326, 9954,    0
  1825, 16432,19620327,10037,    0
  1825, 16432,19620328,10057,    0
  1825, 16432,19620329, 9876,    0
  1825, 16432,19620330, 9773,    0
  1825, 16432,19620331, 9841,    0
  1825, 16432,19620401, 9863,    0
  1825, 16432,19620402, 9927,    0
  1825, 16432,19620403, 9871,    0
  1825, 16432,19620404, 9875,    0
  1825, 16432,19620405, 9928,    0
  1825, 16432,19620406,10065,    0
  1825, 16432,19620407, 9984,    0
  1825, 16432,19620408, 9964,    0
  1825, 16432,19620409,10114,    0
  1825, 16432,19620410,10110,    0
  1825, 16432,19620411,10051,    0
  1825, 16432,19620412,10175,    0
  1825, 16432,19620413,10316,    0
  1825, 16432,19620414,10382,    0
  1825, 16432,19620415,10400,    0
  1825, 16432,19620416,10306,    0
  1825, 16432,19620417,10163,    0
  1825, 16432,19620418,10162,    0
  1825, 16432,19620419,10152,    0
  1825, 16432,19620420,10114,    0
  1825, 16432,19620421,10119,    0
  1825, 16432,19620422,10163,    0
  1825, 16432,19620423,10232,    0
  1825, 16432,19620424,10248,    0
  1825, 16432,19620425,10292,    0
  1825, 16432,19620426,10279,    0
  1825, 16432,19620427,10314,    0
  1825, 16432,19620428,10286,    0
  1825, 16432,19620429,10262,    0
  1825, 16432,19620430,10242,    0
  1825, 16432,19620501,10219,    0
  1825, 16432,19620502,10181,    0
  1825, 16432,19620503,10136,    0
  1825, 16432,19620504,10103,    0
  1825, 16432,19620505,10066,    0
  1825, 16432,19620506,10014,    0
  1825, 16432,19620507,10050,    0
  1825, 16432,19620508,10041,    0
  1825, 16432,19620509,10051,    0
  1825, 16432,19620510,10081,    0
  1825, 16432,19620511,10181,    0
  1825, 16432,19620512,10276,    0
  1825, 16432,19620513,10278,    0
  1825, 16432,19620514,10215,    0
  1825, 16432,19620515,10197,    0
  1825, 16432,19620516, 9928,    0
  1825, 16432,19620517, 9903,    0
  1825, 16432,19620518,-9999,    9
  1825, 16432,19620519,10003,    0
  1825, 16432,19620520,10025,    0
  1825, 16432,19620521, 9976,    0
  1825, 16432,19620522,10007,    0
  1825, 16432,19620523,10059,    0
  1825, 16432,19620524,10204,    0
  1825, 16432,19620525,10283,    0
  1825, 16432,19620526,10277,    0
  1825, 16432,19620527,10264,    0
  1825, 16432,19620528,10189,    0
  1825, 16432,19620529,10198,    0
  1825, 16432,19620530,10173,    0
  1825, 16432,19620531,10245,    0
  1825, 16432,19620601,10268,    0
  1825, 16432,19620602,10296,    0
  1825, 16432,19620603,10330,    0
  1825, 16432,19620604,10334,    0
  1825, 16432,19620605,10360,    0
  1825, 16432,19620606,10368,    0
  1825, 16432,19620607,10339,    0
  1825, 16432,19620608,10313,    0
  1825, 16432,19620609,10202,    0
  1825, 16432,19620610,10193,    0
  1825, 16432,19620611,10155,    0
  1825, 16432,19620612,10073,    0
  1825, 16432,19620613,10058,    0
  1825, 16432,19620614, 9996,    0
  1825, 16432,19620615,10096,    0
  1825, 16432,19620616,10150,    0
  1825, 16432,19620617,10192,    0
  1825, 16432,19620618,10040,    0
  1825, 16432,19620619, 9931,    0
  1825, 16432,19620620, 9992,    0
  1825, 16432,19620621,10056,    0
  1825, 16432,19620622,10060,    0
  1825, 16432,19620623,10136,    0
  1825, 16432,19620624,10029,    0
  1825, 16432,19620625,10165,    0
  1825, 16432,19620626,10189,    0
  1825, 16432,19620627,10205,    0
  1825, 16432,19620628,10190,    0
  1825, 16432,19620629,10239,    0
  1825, 16432,19620630,10228,    0
  1825, 16432,19620701,10219,    0
  1825, 16432,19620702,10161,    0
  1825, 16432,19620703,10146,    0
  1825, 16432,19620704,10128,    0
  1825, 16432,19620705,10142,    0
  1825, 16432,19620706,10175,    0
  1825, 16432,19620707,10198,    0
  1825, 16432,19620708,10217,    0
  1825, 16432,19620709,10207,    0
  1825, 16432,19620710,10181,    0
  1825, 16432,19620711,10095,    0
  1825, 16432,19620712,10106,    0
  1825, 16432,19620713,10133,    0
  1825, 16432,19620714,10122,    0
  1825, 16432,19620715,10132,    0
  1825, 16432,19620716,10187,    0
  1825, 16432,19620717,10223,    0
  1825, 16432,19620718,10203,    0
  1825, 16432,19620719,10038,    0
  1825, 16432,19620720,10052,    0
  1825, 16432,19620721, 9988,    0
  1825, 16432,19620722,10008,    0
  1825, 16432,19620723,10192,    0
  1825, 16432,19620724,10256,    0
  1825, 16432,19620725,10222,    0
  1825, 16432,19620726,10246,    0
  1825, 16432,19620727,10263,    0
  1825, 16432,19620728,10245,    0
  1825, 16432,19620729,10200,    0
  1825, 16432,19620730,10105,    0
  1825, 16432,19620731,10106,    0
  1825, 16432,19620801,10164,    0
  1825, 16432,19620802,10140,    0
  1825, 16432,19620803,10050,    0
  1825, 16432,19620804, 9981,    0
  1825, 16432,19620805, 9993,    0
  1825, 16432,19620806,10062,    0
  1825, 16432,19620807,10070,    0
  1825, 16432,19620808,10111,    0
  1825, 16432,19620809,10082,    0
  1825, 16432,19620810,10005,    0
  1825, 16432,19620811, 9921,    0
  1825, 16432,19620812,10041,    0
  1825, 16432,19620813,10216,    0
  1825, 16432,19620814,10205,    0
  1825, 16432,19620815,10067,    0
  1825, 16432,19620816, 9969,    0
  1825, 16432,19620817, 9993,    0
  1825, 16432,19620818,10147,    0
  1825, 16432,19620819,10178,    0
  1825, 16432,19620820,10103,    0
  1825, 16432,19620821,10027,    0
  1825, 16432,19620822,10037,    0
  1825, 16432,19620823,10009,    0
  1825, 16432,19620824, 9930,    0
  1825, 16432,19620825,10046,    0
  1825, 16432,19620826,10005,    0
  1825, 16432,19620827,10028,    0
  1825, 16432,19620828,10131,    0
  1825, 16432,19620829,10187,    0
  1825, 16432,19620830,10202,    0
  1825, 16432,19620831,10257,    0
  1825, 16432,19620901,10208,    0
  1825, 16432,19620902,10137,    0
  1825, 16432,19620903,10069,    0
  1825, 16432,19620904, 9986,    0
  1825, 16432,19620905, 9980,    0
  1825, 16432,19620906,10000,    0
  1825, 16432,19620907,10013,    0
  1825, 16432,19620908,10104,    0
  1825, 16432,19620909,10046,    0
  1825, 16432,19620910,10052,    0
  1825, 16432,19620911,10100,    0
  1825, 16432,19620912,10123,    0
  1825, 16432,19620913,10261,    0
  1825, 16432,19620914,10189,    0
  1825, 16432,19620915,10045,    0
  1825, 16432,19620916,10042,    0
  1825, 16432,19620917,10092,    0
  1825, 16432,19620918,10187,    0
  1825, 16432,19620919,10230,    0
  1825, 16432,19620920,10281,    0
  1825, 16432,19620921,10311,    0
  1825, 16432,19620922,10245,    0
  1825, 16432,19620923,10181,    0
  1825, 16432,19620924,10194,    0
  1825, 16432,19620925,10137,    0
  1825, 16432,19620926,10062,    0
  1825, 16432,19620927,10030,    0
  1825, 16432,19620928, 9993,    0
  1825, 16432,19620929,10025,    0
  1825, 16432,19620930, 9888,    0
  1825, 16432,19621001, 9951,    0
  1825, 16432,19621002,10077,    0
  1825, 16432,19621003,10179,    0
  1825, 16432,19621004,10180,    0
  1825, 16432,19621005,10181,    0
  1825, 16432,19621006,10247,    0
  1825, 16432,19621007,10268,    0
  1825, 16432,19621008,10248,    0
  1825, 16432,19621009,10248,    0
  1825, 16432,19621010,10271,    0
  1825, 16432,19621011,10257,    0
  1825, 16432,19621012,10247,    0
  1825, 16432,19621013,10213,    0
  1825, 16432,19621014,10233,    0
  1825, 16432,19621015,10229,    0
  1825, 16432,19621016,10238,    0
  1825, 16432,19621017,10209,    0
  1825, 16432,19621018,10185,    0
  1825, 16432,19621019,10251,    0
  1825, 16432,19621020,10299,    0
  1825, 16432,19621021,10296,    0
  1825, 16432,19621022,10266,    0
  1825, 16432,19621023,10182,    0
  1825, 16432,19621024,10135,    0
  1825, 16432,19621025,10001,    0
  1825, 16432,19621026,10178,    0
  1825, 16432,19621027,10060,    0
  1825, 16432,19621028, 9980,    0
  1825, 16432,19621029,10102,    0
  1825, 16432,19621030, 9872,    0
  1825, 16432,19621031, 9953,    0
  1825, 16432,19621101, 9969,    0
  1825, 16432,19621102, 9942,    0
  1825, 16432,19621103, 9933,    0
  1825, 16432,19621104, 9943,    0
  1825, 16432,19621105, 9930,    0
  1825, 16432,19621106,10015,    0
  1825, 16432,19621107,10046,    0
  1825, 16432,19621108,10121,    0
  1825, 16432,19621109,10200,    0
  1825, 16432,19621110,10282,    0
  1825, 16432,19621111,10299,    0
  1825, 16432,19621112,10262,    0
  1825, 16432,19621113,10225,    0
  1825, 16432,19621114,10073,    0
  1825, 16432,19621115,10154,    0
  1825, 16432,19621116,10109,    0
  1825, 16432,19621117,10045,    0
  1825, 16432,19621118,10121,    0
  1825, 16432,19621119,10159,    0
  1825, 16432,19621120,10065,    0
  1825, 16432,19621121,10069,    0
  1825, 16432,19621122,10182,    0
  1825, 16432,19621123,10135,    0
  1825, 16432,19621124,10126,    0
  1825, 16432,19621125,10279,    0
  1825, 16432,19621126,10320,    0
  1825, 16432,19621127,10343,    0
  1825, 16432,19621128,10277,    0
  1825, 16432,19621129,10222,    0
  1825, 16432,19621130,10310,    0
  1825, 16432,19621201,10348,    0
  1825, 16432,19621202,10313,    0
  1825, 16432,19621203,10254,    0
  1825, 16432,19621204,10248,    0
  1825, 16432,19621205,10243,    0
  1825, 16432,19621206,10211,    0
  1825, 16432,19621207,10159,    0
  1825, 16432,19621208, 9964,    0
  1825, 16432,19621209, 9938,    0
  1825, 16432,19621210,10081,    0
  1825, 16432,19621211, 9881,    0
  1825, 16432,19621212, 9923,    0
  1825, 16432,19621213,10076,    0
  1825, 16432,19621214, 9954,    0
  1825, 16432,19621215, 9810,    0
  1825, 16432,19621216, 9923,    0
  1825, 16432,19621217, 9987,    0
  1825, 16432,19621218, 9928,    0
  1825, 16432,19621219,10049,    0
  1825, 16432,19621220, 9993,    0
  1825, 16432,19621221,10125,    0
  1825, 16432,19621222,10345,    0
  1825, 16432,19621223,10406,    0
  1825, 16432,19621224,10408,    0
  1825, 16432,19621225,10309,    0
  1825, 16432,19621226,10206,    0
  1825, 16432,19621227,10155,    0
  1825, 16432,19621228,10124,    0
  1825, 16432,19621229,10136,    0
  1825, 16432,19621230,10158,    0
  1825, 16432,19621231,10243,    0
  1825, 16432,19630101,10274,    0
  1825, 16432,19630102,10236,    0
  1825, 16432,19630103,10153,    0
  1825, 16432,19630104,10050,    0
  1825, 16432,19630105,10066,    0
  1825, 16432,19630106,10160,    0
  1825, 16432,19630107,10232,    0
  1825, 16432,19630108,10270,    0
  1825, 16432,19630109,10298,    0
  1825, 16432,19630110,10312,    0
  1825, 16432,19630111,10324,    0
  1825, 16432,19630112,10341,    0
  1825, 16432,19630113,10304,    0
  1825, 16432,19630114,10279,    0
  1825, 16432,19630115,10252,    0
  1825, 16432,19630116,10318,    0
  1825, 16432,19630117,10425,    0
  1825, 16432,19630118,10394,    0
  1825, 16432,19630119,10333,    0
  1825, 16432,19630120,10289,    0
  1825, 16432,19630121,10388,    0
  1825, 16432,19630122,10424,    0
  1825, 16432,19630123,10361,    0
  1825, 16432,19630124,10305,    0
  1825, 16432,19630125,10312,    0
  1825, 16432,19630126,10377,    0
  1825, 16432,19630127,10457,    0
  1825, 16432,19630128,10434,    0
  1825, 16432,19630129,10316,    0
  1825, 16432,19630130,10279,    0
  1825, 16432,19630131,10337,    0
  1825, 16432,19630201,10281,    0
  1825, 16432,19630202,10283,    0
  1825, 16432,19630203,10130,    0
  1825, 16432,19630204,10026,    0
  1825, 16432,19630205,10061,    0
  1825, 16432,19630206,10099,    0
  1825, 16432,19630207,10088,    0
  1825, 16432,19630208,10104,    0
  1825, 16432,19630209,10172,    0
  1825, 16432,19630210,10155,    0
  1825, 16432,19630211,10089,    0
  1825, 16432,19630212,10094,    0
  1825, 16432,19630213,10118,    0
  1825, 16432,19630214,10035,    0
  1825, 16432,19630215, 9988,    0
  1825, 16432,19630216,10024,    0
  1825, 16432,19630217,10076,    0
  1825, 16432,19630218,10082,    0
  1825, 16432,19630219,10068,    0
  1825, 16432,19630220,10088,    0
  1825, 16432,19630221,10156,    0
  1825, 16432,19630222,10215,    0
  1825, 16432,19630223,10244,    0
  1825, 16432,19630224,10262,    0
  1825, 16432,19630225,10253,    0
  1825, 16432,19630226,10272,    0
  1825, 16432,19630227,10312,    0
  1825, 16432,19630228,10305,    0
  1825, 16432,19630301,10318,    0
  1825, 16432,19630302,10286,    0
  1825, 16432,19630303,10268,    0
  1825, 16432,19630304,10195,    0
  1825, 16432,19630305,10083,    0
  1825, 16432,19630306,10033,    0
  1825, 16432,19630307,10007,    0
  1825, 16432,19630308, 9994,    0
  1825, 16432,19630309, 9880,    0
  1825, 16432,19630310, 9812,    0
  1825, 16432,19630311, 9878,    0
  1825, 16432,19630312, 9976,    0
  1825, 16432,19630313,10099,    0
  1825, 16432,19630314,10010,    0
  1825, 16432,19630315, 9967,    0
  1825, 16432,19630316, 9949,    0
  1825, 16432,19630317,10058,    0
  1825, 16432,19630318,10026,    0
  1825, 16432,19630319,10038,    0
  1825, 16432,19630320,10129,    0
  1825, 16432,19630321,10219,    0
  1825, 16432,19630322,10313,    0
  1825, 16432,19630323,10333,    0
  1825, 16432,19630324,10122,    0
  1825, 16432,19630325, 9966,    0
  1825, 16432,19630326, 9985,    0
  1825, 16432,19630327, 9959,    0
  1825, 16432,19630328, 9969,    0
  1825, 16432,19630329,10008,    0
  1825, 16432,19630330,10067,    0
  1825, 16432,19630331,10184,    0
  1825, 16432,19630401,10121,    0
  1825, 16432,19630402,10169,    0
  1825, 16432,19630403,10224,    0
  1825, 16432,19630404,10203,    0
  1825, 16432,19630405,10264,    0
  1825, 16432,19630406,10313,    0
  1825, 16432,19630407,10250,    0
  1825, 16432,19630408,10169,    0
  1825, 16432,19630409,10071,    0
  1825, 16432,19630410, 9895,    0
  1825, 16432,19630411, 9847,    0
  1825, 16432,19630412, 9972,    0
  1825, 16432,19630413,10032,    0
  1825, 16432,19630414,10000,    0
  1825, 16432,19630415,10011,    0
  1825, 16432,19630416,10038,    0
  1825, 16432,19630417, 9956,    0
  1825, 16432,19630418, 9949,    0
  1825, 16432,19630419,10083,    0
  1825, 16432,19630420,10080,    0
  1825, 16432,19630421, 9986,    0
  1825, 16432,19630422,10010,    0
  1825, 16432,19630423,10149,    0
  1825, 16432,19630424,10214,    0
  1825, 16432,19630425,10242,    0
  1825, 16432,19630426,10253,    0
  1825, 16432,19630427,10208,    0
  1825, 16432,19630428,10180,    0
  1825, 16432,19630429,10122,    0
  1825, 16432,19630430,10120,    0
  1825, 16432,19630501, 9993,    0
  1825, 16432,19630502, 9995,    0
  1825, 16432,19630503,10033,    0
  1825, 16432,19630504,10043,    0
  1825, 16432,19630505, 9996,    0
  1825, 16432,19630506,10029,    0
  1825, 16432,19630507,10066,    0
  1825, 16432,19630508,10049,    0
  1825, 16432,19630509,10108,    0
  1825, 16432,19630510,10036,    0
  1825, 16432,19630511,10068,    0
  1825, 16432,19630512,10038,    0
  1825, 16432,19630513, 9976,    0
  1825, 16432,19630514,10056,    0
  1825, 16432,19630515,10165,    0
  1825, 16432,19630516,10179,    0
  1825, 16432,19630517,10174,    0
  1825, 16432,19630518,10086,    0
  1825, 16432,19630519,10136,    0
  1825, 16432,19630520,10016,    0
  1825, 16432,19630521, 9990,    0
  1825, 16432,19630522,10124,    0
  1825, 16432,19630523,10199,    0
  1825, 16432,19630524,10176,    0
  1825, 16432,19630525,10200,    0
  1825, 16432,19630526,10216,    0
  1825, 16432,19630527,10279,    0
  1825, 16432,19630528,10312,    0
  1825, 16432,19630529,10342,    0
  1825, 16432,19630530,10302,    0
  1825, 16432,19630531,10242,    0
  1825, 16432,19630601,10267,    0
  1825, 16432,19630602,10275,    0
  1825, 16432,19630603,10245,    0
