EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:5803 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
  1825,  5803,19680419,  169,    0
  1825,  5803,19680420,  134,    0
  1825,  5803,19680421,  172,    0
  1825,  5803,19680422,  158,    0
  1825,  5803,19680423,  133,    0
  1825,  5803,19680424,  176,    0
  1825,  5803,19680425,  180,    0
  1825,  5803,19680426,  144,    0
  1825,  5803,19680427,   91,    1
  1825,  5803,19680428,   81,    0
  1825,  5803,19680429,  114,    0
  1825,  5803,19680430,   95,    0
  1825,  5803,19680501,   84,    0
  1825,  5803,19680502,   80,    0
  1825,  5803,19680503,  100,    0
  1825,  5803,19680504,   64,    0
  1825,  5803,19680505,   78,    0
  1825,  5803,19680506,   65,    0
  1825,  5803,19680507,   74,    0
  1825,  5803,19680508,   84,    0
  1825,  5803,19680509,  100,    0
  1825,  5803,19680510,   85,    0
  1825,  5803,19680511,  114,    0
  1825,  5803,19680512,  105,    0
  1825,  5803,19680513,  111,    0
  1825,  5803,19680514,   75,    0
  1825,  5803,19680515,   94,    0
  1825,  5803,19680516,  106,    0
  1825,  5803,19680517,  102,    0
  1825,  5803,19680518,   90,    0
  1825,  5803,19680519,   94,    0
  1825,  5803,19680520,   88,    0
  1825,  5803,19680521,   97,    0
  1825,  5803,19680522,  112,    0
  1825,  5803,19680523,  126,    0
  1825,  5803,19680524,  128,    0
  1825,  5803,19680525,  100,    1
  1825,  5803,19680526,  112,    0
  1825,  5803,19680527,  145,    0
  1825,  5803,19680528,  142,    0
  1825,  5803,19680529,  146,    0
  1825,  5803,19680530,  160,    0
  1825,  5803,19680531,  157,    0
  1825,  5803,19680601,  150,    0
  1825,  5803,19680602,  186,    0
  1825,  5803,19680603,  202,    0
  1825,  5803,19680604,  177,    0
  1825,  5803,19680605,  173,    0
  1825,  5803,19680606,  176,    0
  1825,  5803,19680607,  151,    0
  1825,  5803,19680608,  162,    0
  1825,  5803,19680609,  196,    0
  1825,  5803,19680610,  154,    0
  1825,  5803,19680611,  176,    0
  1825,  5803,19680612,  215,    0
  1825,  5803,19680613,  186,    0
  1825,  5803,19680614,  151,    0
  1825,  5803,19680615,  133,    0
  1825,  5803,19680616,  179,    0
  1825,  5803,19680617,  211,    0
  1825,  5803,19680618,  180,    0
  1825,  5803,19680619,  155,    0
  1825,  5803,19680620,  167,    0
  1825,  5803,19680621,  146,    0
  1825,  5803,19680622,  150,    0
  1825,  5803,19680623,  166,    0
  1825,  5803,19680624,  190,    0
  1825,  5803,19680625,  184,    0
  1825,  5803,19680626,  162,    0
  1825,  5803,19680627,  148,    0
  1825,  5803,19680628,  167,    0
  1825,  5803,19680629,  216,    0
