EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 SS   : Sunshine in 0.1 Hours
30-34 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:16434 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   SS, Q_SS
  1825, 16434,19611114,    0,    0
  1825, 16434,19611115,    0,    0
  1825, 16434,19611116,    9,    0
  1825, 16434,19611117,    0,    0
  1825, 16434,19611118,   49,    0
  1825, 16434,19611119,    0,    0
  1825, 16434,19611120,   52,    0
  1825, 16434,19611121,   49,    0
  1825, 16434,19611122,    0,    0
  1825, 16434,19611123,   67,    0
  1825, 16434,19611124,    5,    0
  1825, 16434,19611125,   62,    0
  1825, 16434,19611126,   14,    0
  1825, 16434,19611127,   24,    0
  1825, 16434,19611128,   24,    0
  1825, 16434,19611129,   51,    0
  1825, 16434,19611130,   40,    0
  1825, 16434,19611201,   49,    0
  1825, 16434,19611202,   62,    0
  1825, 16434,19611203,   51,    0
  1825, 16434,19611204,    0,    0
  1825, 16434,19611205,   10,    0
  1825, 16434,19611206,   50,    0
  1825, 16434,19611207,   30,    0
  1825, 16434,19611208,    0,    0
  1825, 16434,19611209,    0,    0
  1825, 16434,19611210,    0,    0
  1825, 16434,19611211,    0,    0
  1825, 16434,19611212,   13,    0
  1825, 16434,19611213,    0,    0
  1825, 16434,19611214,   12,    0
  1825, 16434,19611215,    0,    0
  1825, 16434,19611216,   37,    0
  1825, 16434,19611217,    0,    0
  1825, 16434,19611218,    0,    0
  1825, 16434,19611219,   24,    0
  1825, 16434,19611220,   24,    0
  1825, 16434,19611221,    0,    0
  1825, 16434,19611222,    1,    0
  1825, 16434,19611223,   27,    0
  1825, 16434,19611224,   19,    0
  1825, 16434,19611225,    5,    0
  1825, 16434,19611226,   47,    0
  1825, 16434,19611227,   31,    0
  1825, 16434,19611228,    0,    0
  1825, 16434,19611229,   30,    0
  1825, 16434,19611230,   21,    0
  1825, 16434,19611231,    7,    0
  1825, 16434,19620101,   19,    0
  1825, 16434,19620102,   14,    0
  1825, 16434,19620103,   32,    0
  1825, 16434,19620104,    0,    0
  1825, 16434,19620105,    0,    0
  1825, 16434,19620106,   51,    0
  1825, 16434,19620107,   45,    0
  1825, 16434,19620108,    0,    0
  1825, 16434,19620109,   23,    0
  1825, 16434,19620110,   56,    0
  1825, 16434,19620111,    9,    0
  1825, 16434,19620112,    0,    0
  1825, 16434,19620113,    0,    0
  1825, 16434,19620114,   21,    0
  1825, 16434,19620115,    0,    0
  1825, 16434,19620116,   41,    0
  1825, 16434,19620117,    0,    0
  1825, 16434,19620118,   56,    0
  1825, 16434,19620119,   44,    0
  1825, 16434,19620120,   36,    0
  1825, 16434,19620121,   25,    0
  1825, 16434,19620122,   11,    0
  1825, 16434,19620123,   67,    0
  1825, 16434,19620124,    0,    0
  1825, 16434,19620125,    0,    0
  1825, 16434,19620126,   63,    0
  1825, 16434,19620127,   52,    0
  1825, 16434,19620128,   65,    0
  1825, 16434,19620129,    0,    0
  1825, 16434,19620130,    0,    0
  1825, 16434,19620131,    5,    0
  1825, 16434,19620201,   53,    0
  1825, 16434,19620202,   34,    0
  1825, 16434,19620203,   13,    0
  1825, 16434,19620204,   46,    0
  1825, 16434,19620205,   79,    0
  1825, 16434,19620206,   16,    0
  1825, 16434,19620207,   22,    0
  1825, 16434,19620208,   34,    0
  1825, 16434,19620209,   48,    0
  1825, 16434,19620210,   54,    0
  1825, 16434,19620211,    0,    0
  1825, 16434,19620212,   15,    0
  1825, 16434,19620213,   49,    0
  1825, 16434,19620214,   57,    0
  1825, 16434,19620215,    1,    0
  1825, 16434,19620216,   22,    0
  1825, 16434,19620217,   45,    0
  1825, 16434,19620218,   22,    0
  1825, 16434,19620219,   52,    0
  1825, 16434,19620220,   25,    0
  1825, 16434,19620221,    3,    0
  1825, 16434,19620222,   92,    0
  1825, 16434,19620223,    3,    0
  1825, 16434,19620224,    1,    0
  1825, 16434,19620225,   15,    0
  1825, 16434,19620226,    1,    0
  1825, 16434,19620227,    1,    0
  1825, 16434,19620228,    0,    0
  1825, 16434,19620301,   30,    0
  1825, 16434,19620302,   38,    0
  1825, 16434,19620303,   53,    0
  1825, 16434,19620304,   47,    0
  1825, 16434,19620305,   65,    0
  1825, 16434,19620306,   81,    0
  1825, 16434,19620307,   64,    0
  1825, 16434,19620308,    0,    0
  1825, 16434,19620309,    0,    0
  1825, 16434,19620310,   14,    0
  1825, 16434,19620311,   38,    0
  1825, 16434,19620312,   81,    0
  1825, 16434,19620313,   54,    0
  1825, 16434,19620314,   63,    0
  1825, 16434,19620315,   89,    0
  1825, 16434,19620316,   81,    0
  1825, 16434,19620317,   61,    0
  1825, 16434,19620318,    0,    0
  1825, 16434,19620319,    0,    0
  1825, 16434,19620320,   44,    0
  1825, 16434,19620321,    0,    0
  1825, 16434,19620322,   10,    0
  1825, 16434,19620323,   15,    0
  1825, 16434,19620324,    0,    0
  1825, 16434,19620325,    0,    0
  1825, 16434,19620326,    1,    0
  1825, 16434,19620327,   38,    0
  1825, 16434,19620328,   76,    0
  1825, 16434,19620329,    0,    0
  1825, 16434,19620330,  101,    0
  1825, 16434,19620331,   46,    0
  1825, 16434,19620401,   52,    0
  1825, 16434,19620402,    2,    0
  1825, 16434,19620403,   39,    0
  1825, 16434,19620404,    3,    0
  1825, 16434,19620405,    9,    0
  1825, 16434,19620406,  109,    0
  1825, 16434,19620407,   10,    0
  1825, 16434,19620408,   49,    0
  1825, 16434,19620409,   62,    0
  1825, 16434,19620410,   71,    0
  1825, 16434,19620411,   98,    0
  1825, 16434,19620412,  121,    0
  1825, 16434,19620413,   83,    0
  1825, 16434,19620414,  126,    0
  1825, 16434,19620415,   93,    0
  1825, 16434,19620416,   44,    0
  1825, 16434,19620417,   37,    0
  1825, 16434,19620418,   12,    0
  1825, 16434,19620419,    0,    0
  1825, 16434,19620420,    0,    0
  1825, 16434,19620421,   75,    0
  1825, 16434,19620422,   60,    0
  1825, 16434,19620423,  113,    0
  1825, 16434,19620424,   17,    0
  1825, 16434,19620425,  100,    0
  1825, 16434,19620426,  100,    0
  1825, 16434,19620427,   73,    0
  1825, 16434,19620428,  118,    0
  1825, 16434,19620429,  123,    0
  1825, 16434,19620430,   37,    0
  1825, 16434,19620501,   50,    0
  1825, 16434,19620502,   66,    0
  1825, 16434,19620503,    2,    0
  1825, 16434,19620504,    1,    0
  1825, 16434,19620505,   89,    0
  1825, 16434,19620506,   56,    0
  1825, 16434,19620507,   20,    0
  1825, 16434,19620508,   41,    0
  1825, 16434,19620509,   54,    0
  1825, 16434,19620510,    1,    0
  1825, 16434,19620511,   12,    0
  1825, 16434,19620512,    0,    0
  1825, 16434,19620513,   25,    0
  1825, 16434,19620514,   16,    0
  1825, 16434,19620515,   69,    0
  1825, 16434,19620516,   39,    0
  1825, 16434,19620517,   19,    0
  1825, 16434,19620518,  119,    0
  1825, 16434,19620519,   36,    0
  1825, 16434,19620520,   84,    0
  1825, 16434,19620521,    1,    0
  1825, 16434,19620522,   24,    0
  1825, 16434,19620523,   92,    0
  1825, 16434,19620524,   62,    0
  1825, 16434,19620525,   85,    0
  1825, 16434,19620526,    0,    0
  1825, 16434,19620527,   69,    0
  1825, 16434,19620528,    0,    0
  1825, 16434,19620529,   62,    0
  1825, 16434,19620530,   51,    0
  1825, 16434,19620531,   83,    0
  1825, 16434,19620601,   74,    0
  1825, 16434,19620602,    2,    0
  1825, 16434,19620603,   96,    0
  1825, 16434,19620604,  150,    0
  1825, 16434,19620605,  152,    0
  1825, 16434,19620606,   64,    0
  1825, 16434,19620607,  101,    0
  1825, 16434,19620608,   57,    0
  1825, 16434,19620609,   78,    0
  1825, 16434,19620610,   12,    0
  1825, 16434,19620611,   50,    0
  1825, 16434,19620612,   60,    0
  1825, 16434,19620613,   38,    0
  1825, 16434,19620614,   43,    0
  1825, 16434,19620615,   32,    0
  1825, 16434,19620616,  120,    0
  1825, 16434,19620617,  132,    0
  1825, 16434,19620618,   39,    0
  1825, 16434,19620619,   53,    0
  1825, 16434,19620620,   39,    0
  1825, 16434,19620621,   22,    0
  1825, 16434,19620622,   91,    0
  1825, 16434,19620623,   52,    0
  1825, 16434,19620624,   38,    0
  1825, 16434,19620625,   29,    0
  1825, 16434,19620626,  107,    0
  1825, 16434,19620627,    2,    0
  1825, 16434,19620628,   66,    0
  1825, 16434,19620629,   55,    0
  1825, 16434,19620630,   20,    0
  1825, 16434,19620701,   86,    0
  1825, 16434,19620702,   27,    0
  1825, 16434,19620703,   30,    0
  1825, 16434,19620704,    4,    0
  1825, 16434,19620705,    5,    0
  1825, 16434,19620706,   26,    0
  1825, 16434,19620707,   63,    0
  1825, 16434,19620708,   30,    0
  1825, 16434,19620709,    0,    0
  1825, 16434,19620710,    2,    0
  1825, 16434,19620711,    0,    0
  1825, 16434,19620712,   32,    0
  1825, 16434,19620713,   30,    0
  1825, 16434,19620714,    0,    0
  1825, 16434,19620715,    3,    0
  1825, 16434,19620716,    5,    0
  1825, 16434,19620717,    0,    0
  1825, 16434,19620718,    3,    0
  1825, 16434,19620719,   48,    0
  1825, 16434,19620720,  108,    0
  1825, 16434,19620721,    0,    0
  1825, 16434,19620722,   27,    0
  1825, 16434,19620723,   23,    0
  1825, 16434,19620724,   92,    0
  1825, 16434,19620725,   88,    0
  1825, 16434,19620726,  126,    0
  1825, 16434,19620727,   97,    0
  1825, 16434,19620728,   65,    0
  1825, 16434,19620729,   58,    0
  1825, 16434,19620730,   52,    0
  1825, 16434,19620731,   54,    0
  1825, 16434,19620801,   24,    0
  1825, 16434,19620802,   46,    0
  1825, 16434,19620803,    0,    0
  1825, 16434,19620804,  128,    0
  1825, 16434,19620805,   48,    0
  1825, 16434,19620806,   72,    0
  1825, 16434,19620807,   16,    0
  1825, 16434,19620808,   88,    0
  1825, 16434,19620809,   23,    0
  1825, 16434,19620810,   47,    0
  1825, 16434,19620811,   86,    0
  1825, 16434,19620812,  102,    0
  1825, 16434,19620813,   94,    0
  1825, 16434,19620814,  127,    0
  1825, 16434,19620815,    0,    0
  1825, 16434,19620816,    0,    0
  1825, 16434,19620817,    1,    0
  1825, 16434,19620818,   78,    0
  1825, 16434,19620819,   19,    0
  1825, 16434,19620820,   24,    0
  1825, 16434,19620821,   58,    0
  1825, 16434,19620822,   46,    0
  1825, 16434,19620823,    1,    0
  1825, 16434,19620824,   45,    0
  1825, 16434,19620825,   95,    0
  1825, 16434,19620826,    7,    0
  1825, 16434,19620827,   77,    0
  1825, 16434,19620828,   49,    0
  1825, 16434,19620829,   65,    0
  1825, 16434,19620830,   69,    0
  1825, 16434,19620831,    3,    0
  1825, 16434,19620901,   50,    0
  1825, 16434,19620902,   66,    0
  1825, 16434,19620903,    0,    0
  1825, 16434,19620904,   27,    0
  1825, 16434,19620905,    4,    0
  1825, 16434,19620906,   30,    0
  1825, 16434,19620907,   39,    0
  1825, 16434,19620908,   67,    0
  1825, 16434,19620909,    0,    0
  1825, 16434,19620910,   35,    0
  1825, 16434,19620911,    0,    0
  1825, 16434,19620912,   58,    0
  1825, 16434,19620913,   69,    0
  1825, 16434,19620914,    1,    0
  1825, 16434,19620915,    4,    0
  1825, 16434,19620916,   63,    0
  1825, 16434,19620917,   22,    0
  1825, 16434,19620918,   12,    0
  1825, 16434,19620919,    0,    0
  1825, 16434,19620920,    3,    0
  1825, 16434,19620921,    2,    0
  1825, 16434,19620922,    4,    0
  1825, 16434,19620923,    8,    0
  1825, 16434,19620924,   10,    0
  1825, 16434,19620925,    0,    0
  1825, 16434,19620926,    0,    0
  1825, 16434,19620927,   17,    0
  1825, 16434,19620928,    0,    0
  1825, 16434,19620929,   73,    0
  1825, 16434,19620930,   39,    0
  1825, 16434,19621001,   70,    0
  1825, 16434,19621002,   79,    0
  1825, 16434,19621003,   99,    0
  1825, 16434,19621004,   17,    0
  1825, 16434,19621005,   96,    0
  1825, 16434,19621006,   21,    0
  1825, 16434,19621007,   46,    0
  1825, 16434,19621008,    8,    0
  1825, 16434,19621009,    0,    0
  1825, 16434,19621010,    0,    0
  1825, 16434,19621011,    0,    0
  1825, 16434,19621012,    1,    0
  1825, 16434,19621013,   11,    0
  1825, 16434,19621014,    0,    0
  1825, 16434,19621015,    0,    0
  1825, 16434,19621016,   43,    0
  1825, 16434,19621017,    4,    0
  1825, 16434,19621018,   15,    0
  1825, 16434,19621019,    5,    0
  1825, 16434,19621020,    0,    0
  1825, 16434,19621021,   50,    0
  1825, 16434,19621022,   14,    0
  1825, 16434,19621023,    7,    0
  1825, 16434,19621024,    0,    0
  1825, 16434,19621025,   23,    0
  1825, 16434,19621026,   54,    0
  1825, 16434,19621027,   22,    0
  1825, 16434,19621028,   48,    0
  1825, 16434,19621029,   37,    0
  1825, 16434,19621030,   56,    0
  1825, 16434,19621031,   45,    0
  1825, 16434,19621101,    0,    0
  1825, 16434,19621102,    0,    0
  1825, 16434,19621103,    4,    0
  1825, 16434,19621104,   36,    0
  1825, 16434,19621105,    0,    0
  1825, 16434,19621106,    0,    0
  1825, 16434,19621107,    0,    0
  1825, 16434,19621108,   18,    0
  1825, 16434,19621109,    0,    0
  1825, 16434,19621110,    0,    0
  1825, 16434,19621111,    0,    0
  1825, 16434,19621112,    0,    0
  1825, 16434,19621113,   25,    0
  1825, 16434,19621114,   10,    0
  1825, 16434,19621115,   40,    0
  1825, 16434,19621116,    0,    0
  1825, 16434,19621117,    0,    0
  1825, 16434,19621118,   22,    0
  1825, 16434,19621119,   14,    0
  1825, 16434,19621120,   29,    0
  1825, 16434,19621121,   31,    0
  1825, 16434,19621122,   45,    0
  1825, 16434,19621123,    0,    0
  1825, 16434,19621124,    1,    0
  1825, 16434,19621125,   18,    0
  1825, 16434,19621126,    2,    0
  1825, 16434,19621127,    4,    0
  1825, 16434,19621128,   28,    0
  1825, 16434,19621129,    0,    0
  1825, 16434,19621130,   49,    0
  1825, 16434,19621201,    0,    0
  1825, 16434,19621202,    0,    0
  1825, 16434,19621203,    3,    0
  1825, 16434,19621204,   22,    0
  1825, 16434,19621205,   24,    0
  1825, 16434,19621206,   56,    0
  1825, 16434,19621207,    0,    0
  1825, 16434,19621208,   17,    0
  1825, 16434,19621209,   46,    0
  1825, 16434,19621210,    7,    0
  1825, 16434,19621211,    8,    0
  1825, 16434,19621212,    7,    0
  1825, 16434,19621213,    9,    0
  1825, 16434,19621214,    0,    0
  1825, 16434,19621215,   12,    0
  1825, 16434,19621216,    6,    0
  1825, 16434,19621217,    3,    0
  1825, 16434,19621218,    3,    0
  1825, 16434,19621219,   50,    0
  1825, 16434,19621220,   14,    0
  1825, 16434,19621221,   54,    0
  1825, 16434,19621222,   21,    0
  1825, 16434,19621223,    0,    0
  1825, 16434,19621224,    0,    0
  1825, 16434,19621225,    0,    0
  1825, 16434,19621226,   32,    0
  1825, 16434,19621227,    5,    0
  1825, 16434,19621228,   33,    0
  1825, 16434,19621229,    7,    0
  1825, 16434,19621230,    6,    0
  1825, 16434,19621231,    0,    0
  1825, 16434,19630101,    9,    0
  1825, 16434,19630102,    0,    0
  1825, 16434,19630103,    0,    0
  1825, 16434,19630104,    0,    0
  1825, 16434,19630105,    1,    0
  1825, 16434,19630106,   19,    0
  1825, 16434,19630107,    7,    0
  1825, 16434,19630108,   26,    0
  1825, 16434,19630109,   16,    0
  1825, 16434,19630110,   36,    0
  1825, 16434,19630111,   32,    0
  1825, 16434,19630112,   36,    0
  1825, 16434,19630113,   50,    0
  1825, 16434,19630114,    2,    0
  1825, 16434,19630115,    1,    0
  1825, 16434,19630116,   11,    0
  1825, 16434,19630117,   38,    0
  1825, 16434,19630118,   12,    0
  1825, 16434,19630119,    0,    0
  1825, 16434,19630120,    0,    0
  1825, 16434,19630121,    0,    0
  1825, 16434,19630122,   67,    0
  1825, 16434,19630123,   38,    0
  1825, 16434,19630124,   17,    0
  1825, 16434,19630125,   29,    0
  1825, 16434,19630126,    2,    0
  1825, 16434,19630127,    0,    0
  1825, 16434,19630128,    0,    0
  1825, 16434,19630129,    0,    0
  1825, 16434,19630130,   42,    0
  1825, 16434,19630131,   10,    0
  1825, 16434,19630201,    3,    0
  1825, 16434,19630202,   31,    0
  1825, 16434,19630203,   18,    0
  1825, 16434,19630204,   19,    0
  1825, 16434,19630205,    0,    0
  1825, 16434,19630206,    0,    0
  1825, 16434,19630207,    0,    0
  1825, 16434,19630208,    0,    0
  1825, 16434,19630209,    0,    0
  1825, 16434,19630210,    0,    0
  1825, 16434,19630211,    0,    0
  1825, 16434,19630212,   46,    0
  1825, 16434,19630213,   75,    0
  1825, 16434,19630214,    0,    0
  1825, 16434,19630215,    1,    0
  1825, 16434,19630216,   49,    0
  1825, 16434,19630217,   24,    0
  1825, 16434,19630218,   59,    0
  1825, 16434,19630219,   32,    0
  1825, 16434,19630220,   37,    0
  1825, 16434,19630221,   24,    0
  1825, 16434,19630222,   72,    0
  1825, 16434,19630223,   90,    0
  1825, 16434,19630224,   85,    0
  1825, 16434,19630225,   81,    0
  1825, 16434,19630226,   90,    0
  1825, 16434,19630227,   68,    0
  1825, 16434,19630228,   50,    0
  1825, 16434,19630301,   86,    0
  1825, 16434,19630302,   86,    0
  1825, 16434,19630303,   75,    0
  1825, 16434,19630304,   38,    0
  1825, 16434,19630305,    1,    0
  1825, 16434,19630306,   74,    0
  1825, 16434,19630307,   21,    0
  1825, 16434,19630308,    0,    0
  1825, 16434,19630309,   28,    0
  1825, 16434,19630310,    0,    0
  1825, 16434,19630311,   93,    0
  1825, 16434,19630312,    0,    0
  1825, 16434,19630313,   31,    0
  1825, 16434,19630314,    0,    0
  1825, 16434,19630315,   19,    0
  1825, 16434,19630316,    1,    0
  1825, 16434,19630317,   62,    0
  1825, 16434,19630318,    0,    0
  1825, 16434,19630319,   19,    0
  1825, 16434,19630320,    4,    0
  1825, 16434,19630321,    0,    0
  1825, 16434,19630322,   29,    0
  1825, 16434,19630323,   75,    0
  1825, 16434,19630324,    7,    0
  1825, 16434,19630325,   26,    0
  1825, 16434,19630326,   78,    0
  1825, 16434,19630327,   26,    0
  1825, 16434,19630328,   86,    0
  1825, 16434,19630329,    0,    0
  1825, 16434,19630330,    0,    0
  1825, 16434,19630331,    0,    0
  1825, 16434,19630401,   12,    0
  1825, 16434,19630402,   63,    0
  1825, 16434,19630403,   74,    0
  1825, 16434,19630404,   23,    0
  1825, 16434,19630405,   24,    0
  1825, 16434,19630406,    0,    0
  1825, 16434,19630407,   96,    0
  1825, 16434,19630408,   77,    0
  1825, 16434,19630409,   59,    0
  1825, 16434,19630410,   41,    0
  1825, 16434,19630411,    9,    0
  1825, 16434,19630412,   77,    0
  1825, 16434,19630413,    4,    0
  1825, 16434,19630414,   66,    0
  1825, 16434,19630415,  103,    0
  1825, 16434,19630416,   27,    0
  1825, 16434,19630417,    0,    0
  1825, 16434,19630418,   12,    0
  1825, 16434,19630419,  100,    0
  1825, 16434,19630420,   19,    0
  1825, 16434,19630421,  109,    0
  1825, 16434,19630422,   18,    0
  1825, 16434,19630423,   98,    0
  1825, 16434,19630424,    0,    0
  1825, 16434,19630425,   40,    0
  1825, 16434,19630426,   88,    0
  1825, 16434,19630427,    2,    0
  1825, 16434,19630428,   72,    0
  1825, 16434,19630429,   94,    0
  1825, 16434,19630430,   22,    0
  1825, 16434,19630501,  103,    0
  1825, 16434,19630502,   41,    0
  1825, 16434,19630503,   67,    0
  1825, 16434,19630504,   21,    0
  1825, 16434,19630505,   67,    0
  1825, 16434,19630506,   92,    0
  1825, 16434,19630507,   32,    0
  1825, 16434,19630508,   89,    0
  1825, 16434,19630509,   76,    0
  1825, 16434,19630510,    0,    0
  1825, 16434,19630511,    8,    0
  1825, 16434,19630512,   10,    0
  1825, 16434,19630513,   58,    0
  1825, 16434,19630514,   67,    0
  1825, 16434,19630515,   75,    0
  1825, 16434,19630516,    1,    0
  1825, 16434,19630517,   38,    0
  1825, 16434,19630518,   61,    0
  1825, 16434,19630519,  113,    0
  1825, 16434,19630520,    0,    0
  1825, 16434,19630521,   46,    0
  1825, 16434,19630522,   88,    0
  1825, 16434,19630523,  127,    0
  1825, 16434,19630524,    0,    0
  1825, 16434,19630525,   42,    0
  1825, 16434,19630526,    0,    0
  1825, 16434,19630527,   60,    0
  1825, 16434,19630528,  144,    0
  1825, 16434,19630529,  147,    0
  1825, 16434,19630530,   40,    0
  1825, 16434,19630531,  119,    0
  1825, 16434,19630601,  131,    0
  1825, 16434,19630602,  123,    0
  1825, 16434,19630603,  153,    0
